time,flux
148.779682370332,48679.816
148.8001164372763,48681.477
148.82055060422135,48660.35
148.84098487092706,48668.086
148.86141893763852,48671.164
148.88185310388508,48678.918
148.90228737012512,48664.254
148.92272143637092,48662.914
148.94315560215182,48674.42
148.96358976792544,48651.023
148.9840239334735,48680.613
149.00445809902158,48684.36
149.02489226410398,48673.27
149.04532632917835,48678.125
149.0657605940287,48664.305
149.086194758871,48679.043
149.10662882325414,48665.18
149.12706308763882,48676.03
149.14749725202273,48667.504
149.16793131593295,48684.85
149.1883654798512,48675.254
149.2087997435301,48672.324
149.2292339069827,48660.14
149.24966797043453,48682.324
149.27010223365505,48683.82
149.2905363966347,48665.68
149.33140462214214,48671.3
149.3518388846569,48674.29
149.37227294694458,48665.24
149.39270710900018,48665.02
149.41314137104928,48669.684
149.4335754328713,48677.273
149.45400959446124,48674.113
149.4744437560439,48673.074
149.4948779171682,48670.57
149.51531207829248,48664.69
149.5357462394095,48666.47
149.55618050006888,48678.07
149.57661456071946,48667.31
149.59704872114526,48676.66
149.61748278133746,48667.57
149.63791704153118,48670.348
149.65835120148404,48664.55
149.67878526121058,48677.86
149.69921942070505,48677.473
149.719653680193,48668.086
149.74008783945465,48657.44
149.7605218984827,48669.2
149.780956157505,48673.363
149.80139031606814,48665.492
149.82182437463052,48667.707
149.84225853295357,48671.945
149.86269279128464,48669.855
149.88312694938213,48677.68
149.90356100723875,48676.875
149.92399526487134,48675.004
149.94442942226306,48670.082
149.96486357966205,48667.285
149.98529763682745,48675.426
150.00573189376155,48684.887
150.0261660506876,48673.68
150.04660010738735,48673.797
150.0670343638485,48679.035
150.08746852008335,48659.227
150.10790257631743,48656.86
150.1283367320866,48672.188
150.14877098784928,48672.332
150.1692050436177,48670.25
150.1896391989212,48676.375
150.21007345421822,48677.984
150.23050750928815,48669.305
150.25094166435883,48661.883
150.27137581895659,48655.51
150.29181007356237,48655.605
150.3122441279338,48642.824
150.3326782820659,48631.152
150.3531123362045,48638.027
150.3735465901118,48632.227
150.39398074377823,48643.867
150.41441479721834,48649.277
150.43484905065998,48630.785
150.45528320386074,48628.098
150.47571735683596,48645.65
150.49615140957758,48642.344
150.51658566231345,48649.26
150.537019814823,48645.35
150.55745386709896,48668.004
150.57788811913633,48660.016
150.59832227118022,48663.52
150.61875632299052,48673.63
150.63919047456147,48680.246
150.65962472590763,48676.906
150.68005877725227,48672.117
150.70049292835756,48674.492
150.72092717923806,48664.535
150.74136132988497,48659.01
150.76179538052384,48675.79
150.7822295309379,48668.16
150.80266378111992,48670.92
150.8230978310603,48673.082
150.8435319810087,48664.48
150.86396623072505,48670.027
150.88440028019977,48676.08
150.9048344294497,48692.387
150.92526857869962,48663.047
150.94570272770943,48671.016
150.9661368764937,48665.41
150.98657102504512,48676.75
151.0070050735958,48666.152
151.02743932167505,48663.85
151.04787346976082,48680.06
151.06830751783855,48662.496
151.08874176545942,48672.54
151.10917591307953,48665.5
151.12960996045877,48669.137
151.1500441076132,48668.684
151.17047835476842,48661.46
151.190912401682,48668.2
151.21134654837078,48667.32
151.2317807948275,48672.227
151.25221494104335,48661.348
151.2726489872657,48669.965
151.293083133256,48692.21
151.31351737900695,48676.633
151.33395142476365,48669.19
151.3543855702883,48685.453
151.37481981557357,48681.004
151.39525386063178,48676.562
151.41568800545792,48658.383
151.4361221502768,48679.004
151.4565562948701,48666.055
151.47699043923058,48684.906
151.49742458335095,48678.543
151.5178587274786,48665.543
151.53829287137341,48674.137
151.55872701502813,48680.195
151.57916115845728,48665.508
151.5995954018872,48655.93
151.6200294450755,48664.973
151.64046358803898,48676.33
151.6813318732602,48667.64
151.70176601575804,48670.742
151.72220015802304,48672.336
151.74263430004794,48685.81
151.7630684420801,48659.617
151.78350258387945,48672.816
151.80393662543793,48665.133
151.82437086677237,48667.895
151.84480500787322,48662.348
151.8652390489733,48674.9
151.8856732898348,48667.645
151.90610743047,48664.543
151.92654147086432,48660.3
151.94697561126668,48675.285
151.96740985143697,48667.996
151.9878439913664,48673.883
152.0082780310695,48670.39
152.0287122705413,48676.13
152.04914641000505,48678.715
152.0695804492425,48650.727
152.09001458824787,48674.52
152.11044882724673,48671.082
152.13088286578568,48663.39
152.1513170043254,48658.402
152.171751142625,48662.76
152.19218528093188,48666.492
152.2126194187731,48676.67
152.23305355661432,48672.598
152.2534877942162,48668.652
152.27392183182383,48669.14
152.31479000610125,48670.195
152.3352242430119,48675.473
152.35565837968898,48673.004
152.37609241612518,48663.062
152.39652665257017,48666.57
152.4169607887743,48674.63
152.43739492475288,48664.504
152.45782896049786,48674.22
152.47826319624437,48664.723
152.49869733175,48661.473
152.51913136702933,48673.57
152.53956560207007,48664.723
152.55999973711732,48655.914
152.58043377169815,48682.35
152.60086790627975,48674.18
152.621302140622,48672.055
152.64173617497,48663.742
152.68260444272892,48670.234
152.70303857637919,48678.81
152.72347271002945,48654.547
152.7439068432068,48683.277
152.76434107639216,48671.086
152.7847751093359,48671.812
152.80520924205484,48679.74
152.8256432745402,48664.773
152.84607750702708,48674.87
152.86651163927309,48677.2
152.88694567129278,48663.066
152.9073799030739,48677.0
152.9278140348615,48668.797
152.9482481664163,48660.395
152.9686821977375,48665.086
152.98911642882013,48662.777
153.00955055967643,48669.613
153.02998459053197,48663.85
153.05041882114892,48681.46
153.07085295153956,48671.047
153.0912869816966,48670.582
153.11172111161432,48673.27
153.13215534154006,48655.793
153.15258937123144,48662.008
153.17302350068348,48662.42
153.1934576301428,48674.453
153.21389185913722,48669.164
153.2343259881236,48656.715
153.25476001688367,48663.21
153.27519424540515,48678.375
153.29562837393314,48664.695
153.31606240222754,48665.977
153.33649653005705,48670.023
153.3569306581121,48659.87
153.37736478570878,48671.074
153.39779891330545,48672.75
153.41823314042995,48669.227
153.43866726756096,48654.17
153.4591012946912,48672.23
153.47953542134928,48670.24
153.4999696480154,48671.555
